0,1,2,3,4,5
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .",1,12,interests,NOUN,a sense of concern with and curiosity about someone or something<FF>a reason for wanting something done<FF>the power of attracting or holding one's attention (because it is unusual or exciting etc.)<FF>a fixed charge for borrowing money; usually a percentage of the amount borrowed<FF>(law) a right or legal share of something; a financial involvement with something<FF>(usually plural) a social group whose members control some field of activity and who have common aims<FF>a diversion that occupies one's time and thoughts (usually pleasantly)<FF>
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .",1,15,patterns,NOUN,a perceptual structure<FF>a customary way of operation or behavior<FF>a decorative or artistic work<FF>something regarded as a normative example<FF>a model considered worthy of imitation<FF>something intended as a guide for making something else<FF>the path that is prescribed for an airplane that is preparing to land at an airport<FF>graphical representation (in polar or Cartesian coordinates) of the spatial distribution of radiation from an antenna as a function of angle<FF>
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .",0,17,classroom,NOUN,a room in a school where lessons take place<FF>
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .",0,18,interaction,NOUN,a mutual or reciprocal action; interacting<FF>(physics) the transfer of energy between elementary particles or between an elementary particle and a field or between fields; mediated by gauge bosons<FF>
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .",0,21,sex,NOUN,activities associated with sexual intercourse<FF>either of the two categories (male or female) into which most organisms are divided<FF>all of the feelings resulting from the urge to gratify sexual impulses<FF>the properties that distinguish organisms on the basis of their reproductive roles<FF>
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .",0,22,groups,NOUN,"any number of entities (members) considered as a unit<FF>(chemistry) two or more atoms bound together as a single unit and forming part of a molecule<FF>a set that is closed, associative, has an identity element and every element has an inverse<FF>"
"Schools and teachers tried curriculum development to build on girls ' science interests , changing patterns of classroom interaction , single sex groups and classes .",0,24,classes,NOUN,"a collection of things sharing a common attribute<FF>a body of students who are taught together<FF>people having the same social, economic, or educational status<FF>education imparted in a series of lessons or meetings<FF>a league ranked by quality<FF>a body of students who graduate together<FF>(biology) a taxonomic group containing one or more orders<FF>elegance in dress or behavior<FF>"
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",1,2,scale,NOUN,an ordered reference standard<FF>relative magnitude<FF>the ratio between the size of something and a representation of it<FF>a specialized leaf or bract that protects a bud or catkin<FF>a thin flake of dead epidermis shed from the surface of the skin<FF>(music) a series of notes differing in pitch according to a specific scheme (usually within an octave)<FF>a measuring instrument for weighing; shows amount of mass<FF>an indicator having a graduated sequence of marks<FF>a metal sheathing of uniform thickness (such as the shield attached to an artillery piece to protect the gunners)<FF>a flattened rigid plate forming part of the body covering of many animals<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,3,intervention,NOUN,"the act of intervening (as to mediate a dispute, etc.)<FF>a policy of intervening in the affairs of other countries<FF>the act or fact of interposing one thing between or among others<FF>(law) a proceeding that permits a person to enter into a lawsuit already in progress; admission of person not an original party to the suit so that person can protect some right or interest that is allegedly affected by the proceedings<FF>care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)<FF>"
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,7,programme,NOUN,an announcement of the events that will occur as part of a theatrical or sporting event<FF>an integrated course of academic studies<FF>a radio or television show<FF>(computer science) a sequence of instructions that a computer can interpret and execute<FF>a system of projects or services intended to meet a public need<FF>a series of steps to be carried out or goals to be accomplished<FF>a performance (or series of performances) at a public presentation<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,12,women,NOUN,an adult female person (as opposed to a man)<FF>a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man<FF>a human female employed to do housework<FF>women as a class<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,13,scientists,NOUN,a person with advanced knowledge of one or more sciences<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,15,technologists,NOUN,a person who uses scientific knowledge to solve practical problems<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,17,schools,NOUN,an educational institution<FF>a building where young people receive education<FF>the process of being formally educated at a school<FF>a body of creative artists or writers or thinkers linked by a similar style or by similar teachers<FF>the period of instruction in a school; the time period when school is in session<FF>an educational institution's faculty and students<FF>a large group of fish<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,21,children,NOUN,a young person of either sex<FF>a human offspring (son or daughter) of any age<FF>an immature childish person<FF>a member of a clan or tribe<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",1,24,aspect,NOUN,a distinct feature or element in a problem<FF>a characteristic to be considered<FF>the visual percept of a region<FF>the beginning or duration or completion or repetition of the action of a verb<FF>the feelings expressed on a person's face<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,27,jobs,NOUN,the principal activity in your life that you do to earn money<FF>a specific piece of work required to be done as a duty or for a specific fee<FF>a workplace; as in the expression<FF>an object worked on; a result produced by working<FF>the responsibility to do something<FF>the performance of a piece of work<FF>a damaging piece of work<FF>a state of difficulty that needs to be resolved<FF>a Jewish hero in the Old Testament who maintained his faith in God in spite of afflictions that tested him<FF>any long-suffering person who withstands affliction without despairing<FF>(computer science) a program application that may consist of several steps but is a single logical unit<FF>a book in the Old Testament containing Job's pleas to God about his afflictions and God's reply<FF>a crime (especially a robbery)<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,33,school,NOUN,an educational institution<FF>a building where young people receive education<FF>the process of being formally educated at a school<FF>a body of creative artists or writers or thinkers linked by a similar style or by similar teachers<FF>the period of instruction in a school; the time period when school is in session<FF>an educational institution's faculty and students<FF>a large group of fish<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,34,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .",0,35,syllabus,NOUN,an integrated course of academic studies<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,2,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,4,girl,NOUN,a young woman<FF>a youthful female person<FF>a female human offspring<FF>a girl or young woman with whom a man is romantically involved<FF>a friendly informal reference to a grown woman<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",1,8,ways,NOUN,structure consisting of a sloping way down to the water from the place where ships are built or repaired<FF>how something is done or how it happens<FF>how a result is obtained or an end is achieved<FF>a line leading to a place or point<FF>the condition of things generally<FF>a course of conduct<FF>any artifact consisting of a road or path affording passage from one place to another<FF>a journey or passage<FF>space for movement<FF>the property of distance in general<FF>doing as one pleases or chooses<FF>a general category of things; used in the expression `in the way of'<FF>a portion of something divided into shares<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,11,boys,NOUN,a youthful male person<FF>a friendly informal reference to a grown man<FF>a male human offspring<FF>(ethnic slur) offensive and disparaging term for Black man<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,13,girls,NOUN,a young woman<FF>a youthful female person<FF>a female human offspring<FF>a girl or young woman with whom a man is romantically involved<FF>a friendly informal reference to a grown woman<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",1,18,image,NOUN,an iconic mental representation<FF>(Jungian psychology) a personal facade that one presents to the world<FF>a visual representation (of an object or scene or person or abstraction) produced on a surface<FF>a standard or typical example<FF>language used in a figurative or nonliteral sense<FF>someone who closely resembles a famous person (especially an actor)<FF>(mathematics) the set of values of the dependent variable for which a function is defined<FF>the general impression that something (a person or organization or product) presents to the public<FF>a representation of a person (especially in the form of sculpture)<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,22,woman,NOUN,an adult female person (as opposed to a man)<FF>a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man<FF>a human female employed to do housework<FF>women as a class<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,23,scientist,NOUN,a person with advanced knowledge of one or more sciences<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,26,talks,NOUN,a discussion intended to produce an agreement<FF>an exchange of ideas via conversation<FF>discussion; (`talk about' is a less formal alternative for `discussion of')<FF>the act of giving a talk to an audience<FF>a speech that is open to the public<FF>idle gossip or rumor<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",1,32,applications,NOUN,the act of bringing something to bear; using it for a particular purpose<FF>a verbal or written request for assistance or employment or admission to a school<FF>the work of applying something<FF>a program that gives a computer instructions that provide the user with tools to accomplish a task<FF>liquid preparation having a soothing or antiseptic or medicinal action when applied to the skin<FF>a diligent effort<FF>the action of putting something into operation<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,34,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",1,37,element,NOUN,an abstract part of something<FF>an artifact that is one of the individual parts of which a composite entity is made up; especially a part that can be separated from or attached to a system<FF>any of the more than 100 known substances (of which 92 occur naturally) that cannot be separated into simpler substances and that singly or in combination constitute all matter<FF>the most favorable environment for a plant or animal<FF>one of four substances thought in ancient and medieval cosmology to constitute the physical universe<FF>the situation in which you are happiest and most effective<FF>a straight line that generates a cylinder or cone<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,42,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .",0,44,school,NOUN,an educational institution<FF>a building where young people receive education<FF>the process of being formally educated at a school<FF>a body of creative artists or writers or thinkers linked by a similar style or by similar teachers<FF>the period of instruction in a school; the time period when school is in session<FF>an educational institution's faculty and students<FF>a large group of fish<FF>
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,0,1,school,NOUN,an educational institution<FF>a building where young people receive education<FF>the process of being formally educated at a school<FF>a body of creative artists or writers or thinkers linked by a similar style or by similar teachers<FF>the period of instruction in a school; the time period when school is in session<FF>an educational institution's faculty and students<FF>a large group of fish<FF>
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,0,7,children,NOUN,a young person of either sex<FF>a human offspring (son or daughter) of any age<FF>an immature childish person<FF>a member of a clan or tribe<FF>
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,1,10,reactions,NOUN,(chemistry) a process in which one or more substances are changed into others<FF>an idea evoked by some experience<FF>a bodily process occurring due to the effect of some antecedent stimulus or agent<FF>(mechanics) the equal and opposite force that is produced when any force is applied to a body<FF>a response that reveals a person's feelings or attitude<FF>extreme conservatism in political or social matters<FF>doing something in opposition to another way of doing it that you don't like<FF>
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,0,16,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,0,17,work,NOUN,activity directed toward making or doing something<FF>a product produced or accomplished through the effort or activity or agency of a person or thing<FF>the occupation for which you are paid<FF>applying the mind to learning and understanding a subject (especially by reading)<FF>(physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force<FF>a place where work is done<FF>the total output of a writer or artist (or a substantial part of it)<FF>
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,0,22,years,NOUN,"a late time of life<FF>a prolonged period of time<FF>the time during which someone's life continues<FF>a period of time containing 365 (or 366) days<FF>a period of time occupying a regular part of a calendar year that is used for some particular activity<FF>the period of time that it takes for a planet (as, e.g., Earth or Mars) to make a complete revolution around the sun<FF>a body of students who graduate together<FF>"
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,1,29,applications,NOUN,the act of bringing something to bear; using it for a particular purpose<FF>a verbal or written request for assistance or employment or admission to a school<FF>the work of applying something<FF>a program that gives a computer instructions that provide the user with tools to accomplish a task<FF>liquid preparation having a soothing or antiseptic or medicinal action when applied to the skin<FF>a diligent effort<FF>the action of putting something into operation<FF>
One school was so impressed by the children 's positive reactions that they completely revamped the science work in the first two years to include more social and human applications of science .,0,31,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",1,1,survey,NOUN,a detailed critical inspection<FF>short descriptive summary (of events)<FF>the act of looking or seeing or observing<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",0,3,children,NOUN,a young person of either sex<FF>a human offspring (son or daughter) of any age<FF>an immature childish person<FF>a member of a clan or tribe<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",1,5,attitudes,NOUN,a complex mental state involving beliefs and feelings and values and dispositions to act in certain ways<FF>the arrangement of the body and its limbs<FF>a theatrical pose created for effect<FF>position of aircraft or spacecraft relative to a frame of reference (the horizon or direction of motion)<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",0,26,girls,NOUN,a young woman<FF>a youthful female person<FF>a female human offspring<FF>a girl or young woman with whom a man is romantically involved<FF>a friendly informal reference to a grown woman<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",0,32,implications,NOUN,something that is inferred (deduced or entailed or implied)<FF>a meaning that is not expressly stated but can be inferred<FF>an accusation that brings into intimate and usually incriminating connection<FF>a logical relation between propositions p and q of the form `if p then q'; if p is true then q cannot be false<FF>a relation implicated by virtue of involvement or close connection (especially an incriminating involvement)<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",0,34,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",0,40,teachers,NOUN,a person whose occupation is teaching<FF>a personified abstraction that teaches<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",0,41,what,NOUN,what<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",0,44,teaching,NOUN,the profession of a teacher<FF>a doctrine that is taught<FF>the activities of educating or instructing; activities that impart knowledge or skill<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",1,45,approach,NOUN,ideas or actions intended to deal with a problem or situation<FF>the act of drawing spatially closer to something<FF>a way of entering or leaving<FF>the final path followed by an aircraft as it is landing<FF>the event of one object coming closer to another<FF>a tentative suggestion designed to elicit the reactions of others<FF>the temporal property of becoming nearer in time<FF>a close approximation<FF>a relatively short golf shot intended to put the ball onto the putting green<FF>
"The survey of children 's attitudes helped here : research such as Ormerod 's ( 1971 ; Ormerod and Duckworth , 1975 ) had shown that girls were interested in the social implications of science , but did not tell teachers what the desirable teaching approach might be in practice .",0,49,practice,NOUN,a customary way of operation or behavior<FF>systematic training by multiple repetitions<FF>translating an idea into action<FF>the exercise of a profession<FF>knowledge of how something is usually done<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",0,1,question,NOUN,an instance of questioning<FF>the subject matter at issue<FF>a sentence of inquiry that asks for a reply<FF>uncertainty about the truth or factuality or existence of something<FF>a formal proposal for action made to a deliberative assembly for discussion and vote<FF>an informal reference to a marriage proposal<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",1,4,survey,NOUN,a detailed critical inspection<FF>short descriptive summary (of events)<FF>the act of looking or seeing or observing<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",0,6,children,NOUN,a young person of either sex<FF>a human offspring (son or daughter) of any age<FF>an immature childish person<FF>a member of a clan or tribe<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",0,17,vacuum,NOUN,the absence of matter<FF>an empty area or space<FF>a region that is devoid of matter<FF>an electrical home appliance that cleans by suction<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",0,18,cleaner,NOUN,a preparation used in cleaning something<FF>the operator of dry-cleaning establishment<FF>someone whose occupation is cleaning<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",0,19,works,NOUN,buildings for carrying on industrial labor<FF>everything available; usually preceded by `the'<FF>performance of moral or religious acts<FF>the internal mechanism of a device<FF>activity directed toward making or doing something<FF>a product produced or accomplished through the effort or activity or agency of a person or thing<FF>the occupation for which you are paid<FF>applying the mind to learning and understanding a subject (especially by reading)<FF>(physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force<FF>a place where work is done<FF>the total output of a writer or artist (or a substantial part of it)<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",0,22,anyone,NOUN,anyone<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",0,26,girls,NOUN,a young woman<FF>a youthful female person<FF>a female human offspring<FF>a girl or young woman with whom a man is romantically involved<FF>a friendly informal reference to a grown woman<FF>
"A question from our survey asked children whether they would like to know more about how a vacuum cleaner works ; hardly anyone did , and girls were even less curious than boys .",0,32,boys,NOUN,a youthful male person<FF>a friendly informal reference to a grown man<FF>a male human offspring<FF>(ethnic slur) offensive and disparaging term for Black man<FF>
This told us that any simplistic assumptions about featuring Ã¢ÂÂ female domestic interests in science would probably meet with failure .,0,6,assumptions,NOUN,a statement that is assumed to be true and from which a conclusion can be drawn<FF>a hypothesis that is taken for granted<FF>the act of taking possession of or power over something<FF>celebration in the Roman Catholic Church of the Virgin Mary's being taken up into heaven when her earthly life ended; corresponds to the Dormition in the Eastern Orthodox Church<FF>(Christianity) the taking up of the body and soul of the Virgin Mary when her earthly life had ended<FF>audacious (even arrogant) behavior that you have no right to<FF>the act of assuming or taking for granted<FF>
This told us that any simplistic assumptions about featuring Ã¢ÂÂ female domestic interests in science would probably meet with failure .,1,12,interests,NOUN,a sense of concern with and curiosity about someone or something<FF>a reason for wanting something done<FF>the power of attracting or holding one's attention (because it is unusual or exciting etc.)<FF>a fixed charge for borrowing money; usually a percentage of the amount borrowed<FF>(law) a right or legal share of something; a financial involvement with something<FF>(usually plural) a social group whose members control some field of activity and who have common aims<FF>a diversion that occupies one's time and thoughts (usually pleasantly)<FF>
This told us that any simplistic assumptions about featuring Ã¢ÂÂ female domestic interests in science would probably meet with failure .,0,14,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
This told us that any simplistic assumptions about featuring Ã¢ÂÂ female domestic interests in science would probably meet with failure .,0,19,failure,NOUN,an act that fails<FF>an event that does not accomplish its intended purpose<FF>lack of success<FF>a person with a record of failing; someone who loses consistently<FF>an unexpected omission<FF>inability to discharge all your debts as they come due<FF>loss of ability to function normally<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,1,rest,NOUN,something left after other parts have been taken away<FF>freedom from activity (work or strain or responsibility)<FF>a pause for relaxation<FF>a state of inaction<FF>euphemisms for death (based on an analogy between lying in a bed and in a tomb)<FF>a support on which things can be put<FF>a musical notation indicating a silence of a specified duration<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,4,questionnaire,NOUN,a form containing a set of questions; submitted to people to gain statistical information<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,6,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,7,curiosity,NOUN,a state in which you want to learn more about something<FF>something unusual -- perhaps worthy of collecting<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,12,children,NOUN,a young person of either sex<FF>a human offspring (son or daughter) of any age<FF>an immature childish person<FF>a member of a clan or tribe<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,17,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,21,girls,NOUN,a young woman<FF>a youthful female person<FF>a female human offspring<FF>a girl or young woman with whom a man is romantically involved<FF>a friendly informal reference to a grown woman<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,28,nature,NOUN,the essential qualities or characteristics by which something is recognized<FF>a causal agent creating and controlling things in the universe<FF>the natural physical world including plants and animals and landscapes etc.<FF>the complex of emotional and intellectual attributes that determine a person's characteristic actions and reactions<FF>a particular type of thing<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,31,environment,NOUN,the totality of surrounding conditions<FF>the area in which something exists or lives<FF>
"The rest of the questionnaire about science curiosity showed that all the children were enthusiastic about learning science , and that girls were keen to know more about nature , the environment and medical science .",0,34,science,NOUN,a particular branch of scientific knowledge<FF>ability to produce solutions in some problem domain<FF>
"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .",0,2,per,NOUN,per<FF>
"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .",0,3,cent,NOUN,a fractional monetary unit of several countries<FF>a coin worth one-hundredth of the value of the basic unit<FF>
"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .",0,8,cases,NOUN,"an occurrence of something<FF>a special set of circumstances<FF>a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy<FF>the actual state of things<FF>a portable container for carrying several objects<FF>a person requiring professional services<FF>a person who is subjected to experimental or other observational procedures; someone who is an object of investigation<FF>a problem requiring investigation<FF>a statement of facts and reasons used to support an argument<FF>the quantity contained in a case<FF>nouns or pronouns or adjectives (often marked by inflection) related in some way to other words in a sentence<FF>a specific state of mind that is temporary<FF>a person of a specified kind (usually with many eccentricities)<FF>a specific size and style of type within a type family<FF>an enveloping structure or covering enclosing an animal or plant organ or part<FF>the housing or outer covering of something<FF>the enclosing frame around a door or window opening<FF>(printing) the receptacle in which a compositor has his type, which is divided into compartments for the different letters, spaces, or numbers<FF>bed linen consisting of a cover for a pillow<FF>a glass container used to store and display items in a shop or museum or home<FF>"
"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .",0,11,per,NOUN,per<FF>
"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .",0,12,cent,NOUN,a fractional monetary unit of several countries<FF>a coin worth one-hundredth of the value of the basic unit<FF>
"Over 50 per cent , and in some cases over 60 per cent said they would like to learn about the human heart , germs and illnesses , how our muscles work , what food is good for you , life in the sea , what makes a rainbow appear and how a record is made .",0,22,heart,NOUN,the locus of feelings and intuitions<FF>the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body<FF>the courage to carry on<FF>an area that is approximately central within some larger region<FF>the choicest or most essential or most vital part of some idea or experience<FF>an inclination or tendency of a certain kind<FF>a plane figure with rounded sides curving inward at the top and intersecting at the bottom; conventionally used on playing cards and valentines<FF>a firm rather dry variety meat (usually beef or veal)<FF>a positive feeling of liking<FF>a playing card in the major suit that has one or more red hearts on it<FF>
