0,1,2,3,4,5
smother the meat in gravy .,0,0,smother,VERB,envelop completely<FF>deprive of oxygen and prevent from breathing<FF>conceal or hide<FF>form an impenetrable cover over<FF>deprive of the oxygen necessary for combustion<FF>
the butter cream smothered the cake .,1,3,smothered,VERB,envelop completely<FF>deprive of oxygen and prevent from breathing<FF>conceal or hide<FF>form an impenetrable cover over<FF>deprive of the oxygen necessary for combustion<FF>
she snorted her disapproval of the proposed bridegroom .,1,1,snorted,VERB,indicate contempt by breathing noisily and forcefully through the nose<FF>make a snorting sound by exhaling hard<FF>inhale recreational drugs<FF>inhale through the nose<FF>
The critic snorted contemptuously .,1,2,snorted,VERB,indicate contempt by breathing noisily and forcefully through the nose<FF>make a snorting sound by exhaling hard<FF>inhale recreational drugs<FF>inhale through the nose<FF>
The addict was snorting cocaine almost every day .,0,3,snorting,VERB,indicate contempt by breathing noisily and forcefully through the nose<FF>make a snorting sound by exhaling hard<FF>inhale recreational drugs<FF>inhale through the nose<FF>
She sowed sunflower seeds .,0,1,sowed,VERB,place (seeds) in or on the ground for future growth<FF>introduce into an environment<FF>place seeds in or on (the ground)<FF>
sow suspicion or beliefs .,1,0,sow,VERB,place (seeds) in or on the ground for future growth<FF>introduce into an environment<FF>place seeds in or on (the ground)<FF>
sow the ground with sunflower seeds .,0,0,sow,VERB,place (seeds) in or on the ground for future growth<FF>introduce into an environment<FF>place seeds in or on (the ground)<FF>
How do you spell this word ?,0,3,spell,VERB,orally recite the letters of or give the spelling of<FF>indicate or signify<FF>write or name the letters that comprise the conventionally accepted form of (a word or part of a word)<FF>relieve (someone) from work by taking a turn<FF>place under a spell<FF>take turns working<FF>
I 'm afraid this spells trouble !,1,4,spells,VERB,orally recite the letters of or give the spelling of<FF>indicate or signify<FF>write or name the letters that comprise the conventionally accepted form of (a word or part of a word)<FF>relieve (someone) from work by taking a turn<FF>place under a spell<FF>take turns working<FF>
She spelled her husband at the wheel .,1,1,spelled,VERB,orally recite the letters of or give the spelling of<FF>indicate or signify<FF>write or name the letters that comprise the conventionally accepted form of (a word or part of a word)<FF>relieve (someone) from work by taking a turn<FF>place under a spell<FF>take turns working<FF>
the workers spell every four hours .,1,2,spell,VERB,orally recite the letters of or give the spelling of<FF>indicate or signify<FF>write or name the letters that comprise the conventionally accepted form of (a word or part of a word)<FF>relieve (someone) from work by taking a turn<FF>place under a spell<FF>take turns working<FF>
She splashed the water around her .,0,1,splashed,VERB,"cause (a liquid) to spatter about, especially with force<FF>walk through mud or mire<FF>dash a liquid upon or against<FF>mark or overlay with patches of contrasting color or texture; cause to appear splashed or spattered<FF>make a splashing sound<FF>soil or stain with a splashed liquid<FF>strike and dash about in a liquid<FF>"
She splashed the water around her .,0,1,splashed,VERB,"cause (a liquid) to spatter about, especially with force<FF>walk through mud or mire<FF>dash a liquid upon or against<FF>mark or overlay with patches of contrasting color or texture; cause to appear splashed or spattered<FF>make a splashing sound<FF>soil or stain with a splashed liquid<FF>strike and dash about in a liquid<FF>"
The mountain was splashed with snow .,1,3,splashed,VERB,"cause (a liquid) to spatter about, especially with force<FF>walk through mud or mire<FF>dash a liquid upon or against<FF>mark or overlay with patches of contrasting color or texture; cause to appear splashed or spattered<FF>make a splashing sound<FF>soil or stain with a splashed liquid<FF>strike and dash about in a liquid<FF>"
The wine spotted the tablecloth .,0,2,spotted,VERB,catch sight of<FF>detect with the senses<FF>mar or impair with a flaw<FF>make a spot or mark onto<FF>become spotted<FF>mark with a spot or spots so as to allow easy recognition<FF>
This dress spots quickly .,0,2,spots,VERB,catch sight of<FF>detect with the senses<FF>mar or impair with a flaw<FF>make a spot or mark onto<FF>become spotted<FF>mark with a spot or spots so as to allow easy recognition<FF>
spot the areas that one should clearly identify .,0,0,spot,VERB,catch sight of<FF>detect with the senses<FF>mar or impair with a flaw<FF>make a spot or mark onto<FF>become spotted<FF>mark with a spot or spots so as to allow easy recognition<FF>
Water sprayed all over the floor .,0,1,sprayed,VERB,be discharged in sprays of liquid<FF>scatter in a mass or jet of droplets<FF>cover by spraying with a liquid<FF>
spray water on someone .,0,0,spray,VERB,be discharged in sprays of liquid<FF>scatter in a mass or jet of droplets<FF>cover by spraying with a liquid<FF>
spray the wall with paint .,0,0,spray,VERB,be discharged in sprays of liquid<FF>scatter in a mass or jet of droplets<FF>cover by spraying with a liquid<FF>
The invaders spread their language all over the country .,1,2,spread,VERB,distribute or disperse widely<FF>become distributed or widespread<FF>spread across or over<FF>spread out or open from a closed or folded state<FF>cause to become widely known<FF>become widely known and passed on<FF>strew or distribute over an area<FF>move outward<FF>cover by spreading something over<FF>distribute over a surface in a layer<FF>
spread cheese on a piece of bread .,0,0,spread,VERB,distribute or disperse widely<FF>become distributed or widespread<FF>spread across or over<FF>spread out or open from a closed or folded state<FF>cause to become widely known<FF>become widely known and passed on<FF>strew or distribute over an area<FF>move outward<FF>cover by spreading something over<FF>distribute over a surface in a layer<FF>
the infection spread .,0,2,spread,VERB,distribute or disperse widely<FF>become distributed or widespread<FF>spread across or over<FF>spread out or open from a closed or folded state<FF>cause to become widely known<FF>become widely known and passed on<FF>strew or distribute over an area<FF>move outward<FF>cover by spreading something over<FF>distribute over a surface in a layer<FF>
A big oil spot spread across the water .,0,4,spread,VERB,distribute or disperse widely<FF>become distributed or widespread<FF>spread across or over<FF>spread out or open from a closed or folded state<FF>cause to become widely known<FF>become widely known and passed on<FF>strew or distribute over an area<FF>move outward<FF>cover by spreading something over<FF>distribute over a surface in a layer<FF>
square the wood with a file .,0,0,square,VERB,"make square<FF>raise to the second power<FF>cause to match, as of ideas or acts<FF>position so as to be square<FF>be compatible with<FF>pay someone and settle a debt<FF>turn the paddle; in canoeing<FF>turn the oar, while rowing<FF>"
He squared his shoulders .,1,1,squared,VERB,"make square<FF>raise to the second power<FF>cause to match, as of ideas or acts<FF>position so as to be square<FF>be compatible with<FF>pay someone and settle a debt<FF>turn the paddle; in canoeing<FF>turn the oar, while rowing<FF>"
one idea squares with the other one .,1,2,squares,VERB,"make square<FF>raise to the second power<FF>cause to match, as of ideas or acts<FF>position so as to be square<FF>be compatible with<FF>pay someone and settle a debt<FF>turn the paddle; in canoeing<FF>turn the oar, while rowing<FF>"
The drunken man staggered into the room .,0,3,staggered,VERB,"walk as if unable to control one's movements<FF>walk with great difficulty<FF>to arrange in a systematic order<FF>astound or overwhelm, as with shock<FF>"
The architect decided to stagger the chairs in the lecture hall .,0,4,stagger,VERB,"walk as if unable to control one's movements<FF>walk with great difficulty<FF>to arrange in a systematic order<FF>astound or overwhelm, as with shock<FF>"
She was staggered with bills after she tried to rebuild her house following the earthquake .,1,2,staggered,VERB,"walk as if unable to control one's movements<FF>walk with great difficulty<FF>to arrange in a systematic order<FF>astound or overwhelm, as with shock<FF>"
Industry will stagnate if we do not stimulate our economy .,1,2,stagnate,VERB,stand still<FF>cause to stagnate<FF>cease to flow; stand without moving<FF>be idle; exist in a changeless situation<FF>
There are marshes that stagnate the waters .,0,4,stagnate,VERB,stand still<FF>cause to stagnate<FF>cease to flow; stand without moving<FF>be idle; exist in a changeless situation<FF>
blood stagnates in the capillaries .,0,1,stagnates,VERB,stand still<FF>cause to stagnate<FF>cease to flow; stand without moving<FF>be idle; exist in a changeless situation<FF>
a man whose name is permanently stamped on our maps .,1,6,stamped,VERB,"walk heavily<FF>to mark, or produce an imprint in or on something<FF>reveal clearly as having a certain character<FF>affix a stamp to<FF>treat or classify according to a mental stereotype<FF>destroy or extinguish as if by stamping with the foot<FF>form or cut out with a mold, form, or die<FF>crush or grind with a heavy instrument<FF>raise in a relief<FF>"
Are the letters properly stamped ?,0,4,stamped,VERB,"walk heavily<FF>to mark, or produce an imprint in or on something<FF>reveal clearly as having a certain character<FF>affix a stamp to<FF>treat or classify according to a mental stereotype<FF>destroy or extinguish as if by stamping with the foot<FF>form or cut out with a mold, form, or die<FF>crush or grind with a heavy instrument<FF>raise in a relief<FF>"
Thunderbolts can stampede animals .,0,2,stampede,VERB,"cause to run in panic<FF>cause a group or mass of people to act on an impulse or hurriedly and impulsively<FF>act, usually en masse, hurriedly or on an impulse<FF>run away in a stampede<FF>"
Companies will now stampede to release their latest software .,1,3,stampede,VERB,"cause to run in panic<FF>cause a group or mass of people to act on an impulse or hurriedly and impulsively<FF>act, usually en masse, hurriedly or on an impulse<FF>run away in a stampede<FF>"
The ship steamed off into the Pacific .,0,2,steamed,VERB,travel by means of steam power<FF>emit steam<FF>rise as vapor<FF>get very angry<FF>clean by means of steaming<FF>cook something by letting steam pass over it<FF>
her indifference to his amorous advances really steamed the young man .,1,7,steamed,VERB,travel by means of steam power<FF>emit steam<FF>rise as vapor<FF>get very angry<FF>clean by means of steaming<FF>cook something by letting steam pass over it<FF>
just steam the vegetables .,0,1,steam,VERB,travel by means of steam power<FF>emit steam<FF>rise as vapor<FF>get very angry<FF>clean by means of steaming<FF>cook something by letting steam pass over it<FF>
The Senator steamrollered the bill to defeat .,1,2,steamrollered,VERB,bring to a specified state by overwhelming force or pressure<FF>proceed with great force<FF>crush with a steamroller as if to level<FF>overwhelm by using great force<FF>make level or flat with a steamroller<FF>
The new teacher tends to steamroller .,1,5,steamroller,VERB,bring to a specified state by overwhelming force or pressure<FF>proceed with great force<FF>crush with a steamroller as if to level<FF>overwhelm by using great force<FF>make level or flat with a steamroller<FF>
steamroller the road .,0,0,steamroller,VERB,bring to a specified state by overwhelming force or pressure<FF>proceed with great force<FF>crush with a steamroller as if to level<FF>overwhelm by using great force<FF>make level or flat with a steamroller<FF>
steamroller the opposition .,1,0,steamroller,VERB,bring to a specified state by overwhelming force or pressure<FF>proceed with great force<FF>crush with a steamroller as if to level<FF>overwhelm by using great force<FF>make level or flat with a steamroller<FF>
their manes streamed like stiff black pennants in the wind .,1,2,streamed,VERB,"to extend, wave or float outward, as if in the wind<FF>exude profusely<FF>move in large numbers<FF>rain heavily<FF>flow freely and abundantly<FF>"
She was streaming with sweat .,1,2,streaming,VERB,"to extend, wave or float outward, as if in the wind<FF>exude profusely<FF>move in large numbers<FF>rain heavily<FF>flow freely and abundantly<FF>"
Tears streamed down her face .,0,1,streamed,VERB,"to extend, wave or float outward, as if in the wind<FF>exude profusely<FF>move in large numbers<FF>rain heavily<FF>flow freely and abundantly<FF>"
My nose is all stuffed .,0,4,stuffed,VERB,"cram into a cavity<FF>press or force<FF>obstruct<FF>overeat or eat immodestly; make a pig of oneself<FF>treat with grease, fill, and prepare for mounting<FF>fill tightly with a material<FF>fill with a stuffing while cooking<FF>"
She stuffed herself at the dinner .,1,1,stuffed,VERB,"cram into a cavity<FF>press or force<FF>obstruct<FF>overeat or eat immodestly; make a pig of oneself<FF>treat with grease, fill, and prepare for mounting<FF>fill tightly with a material<FF>fill with a stuffing while cooking<FF>"
stuff a pillow with feathers .,0,0,stuff,VERB,"cram into a cavity<FF>press or force<FF>obstruct<FF>overeat or eat immodestly; make a pig of oneself<FF>treat with grease, fill, and prepare for mounting<FF>fill tightly with a material<FF>fill with a stuffing while cooking<FF>"
Have you stuffed the turkey yet ?,0,2,stuffed,VERB,"cram into a cavity<FF>press or force<FF>obstruct<FF>overeat or eat immodestly; make a pig of oneself<FF>treat with grease, fill, and prepare for mounting<FF>fill tightly with a material<FF>fill with a stuffing while cooking<FF>"
suck the poison from the place where the snake bit .,0,0,suck,VERB,"draw into the mouth by creating a practical vacuum in the mouth<FF>draw something in by or as if by a vacuum<FF>attract by using an inexorable force, inducement, etc.<FF>be inadequate or objectionable<FF>provide sexual gratification through oral stimulation<FF>take in, also metaphorically<FF>give suck to<FF>"
The current boom in the economy sucked many workers in from abroad .,1,6,sucked,VERB,"draw into the mouth by creating a practical vacuum in the mouth<FF>draw something in by or as if by a vacuum<FF>attract by using an inexorable force, inducement, etc.<FF>be inadequate or objectionable<FF>provide sexual gratification through oral stimulation<FF>take in, also metaphorically<FF>give suck to<FF>"
The Nazis swallowed the Baltic countries .,1,2,swallowed,VERB,"pass through the esophagus as part of eating or drinking<FF>engulf and destroy<FF>enclose or envelop completely, as if by swallowing<FF>utter indistinctly<FF>take back what one has said<FF>keep from expressing<FF>tolerate or accommodate oneself to<FF>believe or accept without questioning or challenge<FF>"
The huge waves swallowed the small boat and it sank shortly thereafter .,1,3,swallowed,VERB,"pass through the esophagus as part of eating or drinking<FF>engulf and destroy<FF>enclose or envelop completely, as if by swallowing<FF>utter indistinctly<FF>take back what one has said<FF>keep from expressing<FF>tolerate or accommodate oneself to<FF>believe or accept without questioning or challenge<FF>"
She swallowed the last words of her speech .,1,1,swallowed,VERB,"pass through the esophagus as part of eating or drinking<FF>engulf and destroy<FF>enclose or envelop completely, as if by swallowing<FF>utter indistinctly<FF>take back what one has said<FF>keep from expressing<FF>tolerate or accommodate oneself to<FF>believe or accept without questioning or challenge<FF>"
He swallowed his words .,1,1,swallowed,VERB,"pass through the esophagus as part of eating or drinking<FF>engulf and destroy<FF>enclose or envelop completely, as if by swallowing<FF>utter indistinctly<FF>take back what one has said<FF>keep from expressing<FF>tolerate or accommodate oneself to<FF>believe or accept without questioning or challenge<FF>"
I swallowed my anger and kept quiet .,1,1,swallowed,VERB,"pass through the esophagus as part of eating or drinking<FF>engulf and destroy<FF>enclose or envelop completely, as if by swallowing<FF>utter indistinctly<FF>take back what one has said<FF>keep from expressing<FF>tolerate or accommodate oneself to<FF>believe or accept without questioning or challenge<FF>"
Am I supposed to swallow that story ?,1,4,swallow,VERB,"pass through the esophagus as part of eating or drinking<FF>engulf and destroy<FF>enclose or envelop completely, as if by swallowing<FF>utter indistinctly<FF>take back what one has said<FF>keep from expressing<FF>tolerate or accommodate oneself to<FF>believe or accept without questioning or challenge<FF>"
The music swelled to a crescendo .,1,2,swelled,VERB,"increase in size, magnitude, number, or intensity<FF>become filled with pride, arrogance, or anger<FF>expand abnormally<FF>come up (as of feelings and thoughts, or other ephemeral things)<FF>come up, as of a liquid<FF>cause to become swollen<FF>"
The mother was swelling with importance when she spoke of her son .,1,3,swelling,VERB,"increase in size, magnitude, number, or intensity<FF>become filled with pride, arrogance, or anger<FF>expand abnormally<FF>come up (as of feelings and thoughts, or other ephemeral things)<FF>come up, as of a liquid<FF>cause to become swollen<FF>"
The bellies of the starving children are swelling .,0,7,swelling,VERB,"increase in size, magnitude, number, or intensity<FF>become filled with pride, arrogance, or anger<FF>expand abnormally<FF>come up (as of feelings and thoughts, or other ephemeral things)<FF>come up, as of a liquid<FF>cause to become swollen<FF>"
The water swells the wood .,0,2,swells,VERB,"increase in size, magnitude, number, or intensity<FF>become filled with pride, arrogance, or anger<FF>expand abnormally<FF>come up (as of feelings and thoughts, or other ephemeral things)<FF>come up, as of a liquid<FF>cause to become swollen<FF>"
my brain is swimming after the bottle of champagne .,1,3,swimming,VERB,travel through water<FF>be afloat either on or below a liquid surface and not sink to the bottom<FF>be dizzy or giddy<FF>be covered with or submerged in a liquid<FF>move as if gliding through water<FF>
the meat was swimming in a fatty gravy .,1,3,swimming,VERB,travel through water<FF>be afloat either on or below a liquid surface and not sink to the bottom<FF>be dizzy or giddy<FF>be covered with or submerged in a liquid<FF>move as if gliding through water<FF>
this snake swims through the soil where it lives .,0,2,swims,VERB,travel through water<FF>be afloat either on or below a liquid surface and not sink to the bottom<FF>be dizzy or giddy<FF>be covered with or submerged in a liquid<FF>move as if gliding through water<FF>
tack the notice on the board .,0,0,tack,VERB,"fasten with tacks<FF>turn into the wind<FF>create by putting components or members together<FF>sew together loosely, with large stitches<FF>fix to; attach<FF>reverse (a direction, attitude, or course of action)<FF>"
The sailors decided to tack the boat .,0,4,tack,VERB,"fasten with tacks<FF>turn into the wind<FF>create by putting components or members together<FF>sew together loosely, with large stitches<FF>fix to; attach<FF>reverse (a direction, attitude, or course of action)<FF>"
He tacked together some verses .,1,1,tacked,VERB,"fasten with tacks<FF>turn into the wind<FF>create by putting components or members together<FF>sew together loosely, with large stitches<FF>fix to; attach<FF>reverse (a direction, attitude, or course of action)<FF>"
Actions talk louder than words .,1,1,talk,VERB,exchange thoughts; talk with<FF>express in speech<FF>use language<FF>reveal information<FF>divulge confidential information or secrets<FF>deliver a lecture or talk<FF>
The baby talks already .,0,2,talks,VERB,exchange thoughts; talk with<FF>express in speech<FF>use language<FF>reveal information<FF>divulge confidential information or secrets<FF>deliver a lecture or talk<FF>
Can you taste the garlic ?,0,2,taste,VERB,have flavor; taste of something<FF>perceive by the sense of taste<FF>take a sample of<FF>have a distinctive or characteristic taste<FF>distinguish flavors<FF>experience briefly<FF>
We tasted wines last night .,0,1,tasted,VERB,have flavor; taste of something<FF>perceive by the sense of taste<FF>take a sample of<FF>have a distinctive or characteristic taste<FF>distinguish flavors<FF>experience briefly<FF>
The ex - slave tasted freedom shortly before she died .,1,4,tasted,VERB,have flavor; taste of something<FF>perceive by the sense of taste<FF>take a sample of<FF>have a distinctive or characteristic taste<FF>distinguish flavors<FF>experience briefly<FF>
The State taxes alcohol heavily .,0,2,taxes,VERB,levy a tax on<FF>set or determine the amount of (a payment such as a fine)<FF>use to the limit<FF>make a charge against or accuse<FF>
You are taxing my patience .,1,2,taxing,VERB,levy a tax on<FF>set or determine the amount of (a payment such as a fine)<FF>use to the limit<FF>make a charge against or accuse<FF>
They taxed him failure to appear in court .,1,1,taxed,VERB,levy a tax on<FF>set or determine the amount of (a payment such as a fine)<FF>use to the limit<FF>make a charge against or accuse<FF>
the bodybuilder 's neck muscles tensed .,0,5,tensed,VERB,"become stretched or tense or taut<FF>increase the tension on<FF>become tense, nervous, or uneasy<FF>cause to be tense and uneasy or nervous or anxious<FF>"
The bus thundered down the road .,1,2,thundered,VERB,"move fast, noisily, and heavily<FF>utter words loudly and forcefully<FF>be the case that thunder is being heard<FF>to make or produce a loud noise<FF>"
The river thundered below .,1,2,thundered,VERB,"move fast, noisily, and heavily<FF>utter words loudly and forcefully<FF>be the case that thunder is being heard<FF>to make or produce a loud noise<FF>"
They tied their victim to the chair .,0,1,tied,VERB,"fasten or secure with a rope, string, or cord<FF>finish a game with an equal number of points, goals, etc.<FF>limit or restrict to<FF>connect, fasten, or put together two or more pieces<FF>form a knot or bow in<FF>create social or emotional ties<FF>perform a marriage ceremony<FF>make by tying pieces together<FF>unite musical notes by a tie<FF>"
These big jets are tied to large airports .,1,4,tied,VERB,"fasten or secure with a rope, string, or cord<FF>finish a game with an equal number of points, goals, etc.<FF>limit or restrict to<FF>connect, fasten, or put together two or more pieces<FF>form a knot or bow in<FF>create social or emotional ties<FF>perform a marriage ceremony<FF>make by tying pieces together<FF>unite musical notes by a tie<FF>"
The fishermen tied their flies .,0,2,tied,VERB,"fasten or secure with a rope, string, or cord<FF>finish a game with an equal number of points, goals, etc.<FF>limit or restrict to<FF>connect, fasten, or put together two or more pieces<FF>form a knot or bow in<FF>create social or emotional ties<FF>perform a marriage ceremony<FF>make by tying pieces together<FF>unite musical notes by a tie<FF>"
They topped off their dinner with a cognac .,1,1,topped,VERB,"be superior or better than some standard<FF>pass by, over, or under without making contact<FF>be at the top of or constitute the top or highest point<FF>be ahead of others; be the first<FF>provide with a top or finish the top (of a structure)<FF>reach or ascend the top of<FF>strike (the top part of a ball in golf, baseball, or pool) giving it a forward spin<FF>cut the top off<FF>be the culminating event<FF>finish up or conclude<FF>"
A star tops the Christmas Tree .,0,2,tops,VERB,"be superior or better than some standard<FF>pass by, over, or under without making contact<FF>be at the top of or constitute the top or highest point<FF>be ahead of others; be the first<FF>provide with a top or finish the top (of a structure)<FF>reach or ascend the top of<FF>strike (the top part of a ball in golf, baseball, or pool) giving it a forward spin<FF>cut the top off<FF>be the culminating event<FF>finish up or conclude<FF>"
The towers were topped with conical roofs .,0,3,topped,VERB,"be superior or better than some standard<FF>pass by, over, or under without making contact<FF>be at the top of or constitute the top or highest point<FF>be ahead of others; be the first<FF>provide with a top or finish the top (of a structure)<FF>reach or ascend the top of<FF>strike (the top part of a ball in golf, baseball, or pool) giving it a forward spin<FF>cut the top off<FF>be the culminating event<FF>finish up or conclude<FF>"
The hikers topped the mountain just before noon .,1,2,topped,VERB,"be superior or better than some standard<FF>pass by, over, or under without making contact<FF>be at the top of or constitute the top or highest point<FF>be ahead of others; be the first<FF>provide with a top or finish the top (of a structure)<FF>reach or ascend the top of<FF>strike (the top part of a ball in golf, baseball, or pool) giving it a forward spin<FF>cut the top off<FF>be the culminating event<FF>finish up or conclude<FF>"
trace the outline of a figure in the sand .,0,0,trace,VERB,"follow, discover, or ascertain the course of development of something<FF>make a mark or lines on a surface<FF>to go back over again<FF>pursue or chase relentlessly<FF>discover traces of<FF>make one's course or travel along a path; travel or pass over, around, or along<FF>copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of<FF>read with difficulty<FF>"
The hunters traced the deer into the woods .,0,2,traced,VERB,"follow, discover, or ascertain the course of development of something<FF>make a mark or lines on a surface<FF>to go back over again<FF>pursue or chase relentlessly<FF>discover traces of<FF>make one's course or travel along a path; travel or pass over, around, or along<FF>copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of<FF>read with difficulty<FF>"
She traced the circumstances of her birth .,1,1,traced,VERB,"follow, discover, or ascertain the course of development of something<FF>make a mark or lines on a surface<FF>to go back over again<FF>pursue or chase relentlessly<FF>discover traces of<FF>make one's course or travel along a path; travel or pass over, around, or along<FF>copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of<FF>read with difficulty<FF>"
This experience transformed her completely .,1,2,transformed,VERB,"subject to a mathematical transformation<FF>change or alter in form, appearance, or nature<FF>change in outward structure or looks<FF>change from one form or medium into another<FF>convert (one form of energy) to another<FF>change (a bacterial cell) into a genetically distinct cell by the introduction of DNA from another cell of the same or closely related species<FF>increase or decrease (an alternating current or voltage)<FF>"
It can transform energy to light .,0,2,transform,VERB,"subject to a mathematical transformation<FF>change or alter in form, appearance, or nature<FF>change in outward structure or looks<FF>change from one form or medium into another<FF>convert (one form of energy) to another<FF>change (a bacterial cell) into a genetically distinct cell by the introduction of DNA from another cell of the same or closely related species<FF>increase or decrease (an alternating current or voltage)<FF>"
tread grapes to make wine .,0,0,tread,VERB,"put down or press the foot, place the foot<FF>tread or stomp heavily or roughly<FF>crush as if by treading on<FF>brace (an archer's bow) by pressing the foot against the center<FF>apply (the tread) to a tire<FF>mate with<FF>"
male birds tread the females .,0,2,tread,VERB,"put down or press the foot, place the foot<FF>tread or stomp heavily or roughly<FF>crush as if by treading on<FF>brace (an archer's bow) by pressing the foot against the center<FF>apply (the tread) to a tire<FF>mate with<FF>"
He trenched his military camp .,0,1,trenched,VERB,"impinge or infringe upon<FF>fortify by surrounding with trenches<FF>cut or carve deeply into<FF>set, plant, or bury in a trench<FF>cut a trench in, as for drainage<FF>dig a trench or trenches<FF>"
letters trenched into the stone .,0,1,trenched,VERB,"impinge or infringe upon<FF>fortify by surrounding with trenches<FF>cut or carve deeply into<FF>set, plant, or bury in a trench<FF>cut a trench in, as for drainage<FF>dig a trench or trenches<FF>"
trench the fallen soldiers .,0,0,trench,VERB,"impinge or infringe upon<FF>fortify by surrounding with trenches<FF>cut or carve deeply into<FF>set, plant, or bury in a trench<FF>cut a trench in, as for drainage<FF>dig a trench or trenches<FF>"
The prisoner tugged at the chains .,0,2,tugged,VERB,pull hard<FF>strive and make an effort to reach a goal<FF>tow (a vessel) with a tug<FF>carry with difficulty<FF>move by pulling hard<FF>pull or strain hard at<FF>struggle in opposition<FF>
She tugged for years to make a decent living .,1,1,tugged,VERB,pull hard<FF>strive and make an effort to reach a goal<FF>tow (a vessel) with a tug<FF>carry with difficulty<FF>move by pulling hard<FF>pull or strain hard at<FF>struggle in opposition<FF>
The tugboat tugged the freighter into the harbor .,0,2,tugged,VERB,pull hard<FF>strive and make an effort to reach a goal<FF>tow (a vessel) with a tug<FF>carry with difficulty<FF>move by pulling hard<FF>pull or strain hard at<FF>struggle in opposition<FF>
The horse finally tugged the cart out of the mud .,0,3,tugged,VERB,pull hard<FF>strive and make an effort to reach a goal<FF>tow (a vessel) with a tug<FF>carry with difficulty<FF>move by pulling hard<FF>pull or strain hard at<FF>struggle in opposition<FF>
The wrestler twisted his shoulder .,0,2,twisted,VERB,"to move in a twisting or contorted motion, (especially when struggling)<FF>cause (a plastic object) to assume a crooked or angular form<FF>turn in the opposite direction<FF>form into a spiral shape<FF>form into twists<FF>extend in curves and turns<FF>do the twist<FF>twist or pull violently or suddenly, especially so as to remove (something) from that to which it is attached or from where it originates<FF>practice sophistry; change the meaning of or be vague about in order to mislead or deceive<FF>twist suddenly so as to sprain<FF>"
The cord is all twisted .,0,4,twisted,VERB,"to move in a twisting or contorted motion, (especially when struggling)<FF>cause (a plastic object) to assume a crooked or angular form<FF>turn in the opposite direction<FF>form into a spiral shape<FF>form into twists<FF>extend in curves and turns<FF>do the twist<FF>twist or pull violently or suddenly, especially so as to remove (something) from that to which it is attached or from where it originates<FF>practice sophistry; change the meaning of or be vague about in order to mislead or deceive<FF>twist suddenly so as to sprain<FF>"
Do n't twist my words .,1,2,twist,VERB,"to move in a twisting or contorted motion, (especially when struggling)<FF>cause (a plastic object) to assume a crooked or angular form<FF>turn in the opposite direction<FF>form into a spiral shape<FF>form into twists<FF>extend in curves and turns<FF>do the twist<FF>twist or pull violently or suddenly, especially so as to remove (something) from that to which it is attached or from where it originates<FF>practice sophistry; change the meaning of or be vague about in order to mislead or deceive<FF>twist suddenly so as to sprain<FF>"
The war uprooted many people .,1,2,uprooted,VERB,"move (people) forcibly from their homeland into a new and foreign environment<FF>destroy completely, as if down to the roots<FF>pull up by or as if by the roots<FF>"
The vestiges of political democracy were soon uprooted .,1,7,uprooted,VERB,"move (people) forcibly from their homeland into a new and foreign environment<FF>destroy completely, as if down to the roots<FF>pull up by or as if by the roots<FF>"
They plan to uproot the vine that has spread all over the garden .,0,3,uproot,VERB,"move (people) forcibly from their homeland into a new and foreign environment<FF>destroy completely, as if down to the roots<FF>pull up by or as if by the roots<FF>"
She vested her vast fortune in her two sons .,0,1,vested,VERB,"provide with power and authority<FF>place (authority, property, or rights) in the control of a person or group of persons<FF>become legally vested<FF>clothe oneself in ecclesiastical garments<FF>clothe formally; especially in ecclesiastical robes<FF>"
The property vests in the trustees .,0,2,vests,VERB,"provide with power and authority<FF>place (authority, property, or rights) in the control of a person or group of persons<FF>become legally vested<FF>clothe oneself in ecclesiastical garments<FF>clothe formally; especially in ecclesiastical robes<FF>"
Did you ever visit Paris ? .,0,3,visit,VERB,"go to see a place, as for entertainment<FF>go to certain places as for sightseeing<FF>pay a brief visit<FF>come to see in an official or professional capacity<FF>impose something unpleasant<FF>talk socially without exchanging too much information<FF>stay with as a guest<FF>assail<FF>"
The principal visited his rage on the students .,1,2,visited,VERB,"go to see a place, as for entertainment<FF>go to certain places as for sightseeing<FF>pay a brief visit<FF>come to see in an official or professional capacity<FF>impose something unpleasant<FF>talk socially without exchanging too much information<FF>stay with as a guest<FF>assail<FF>"
"Every summer , we visited our relatives in the country for a month .",0,4,visited,VERB,"go to see a place, as for entertainment<FF>go to certain places as for sightseeing<FF>pay a brief visit<FF>come to see in an official or professional capacity<FF>impose something unpleasant<FF>talk socially without exchanging too much information<FF>stay with as a guest<FF>assail<FF>"
"Every summer , we visited our relatives in the country for a month .",1,4,visited,VERB,"go to see a place, as for entertainment<FF>go to certain places as for sightseeing<FF>pay a brief visit<FF>come to see in an official or professional capacity<FF>impose something unpleasant<FF>talk socially without exchanging too much information<FF>stay with as a guest<FF>assail<FF>"
They began to volley the tennis ball .,0,3,volley,VERB,"be dispersed in a volley<FF>hit before it touches the ground<FF>discharge in, or as if in, a volley<FF>make a volley<FF>utter rapidly<FF>"
